nom,longitude,latitude,fonctionnel,secteur,type,materiel,nombe_place,toiture,image,date_creation,zone,trame_verte,aire_repos,limite,date_collecte,agent_collecteur,info_modifier_le,geometry
Reposoir  1206,1.212967,6.170694,True,Campus Sud,Table banc,Béton,2.0,True,,,"Sciences Juridiques, Lettres et Arts 1",,,limite UL,2024-11-01 23:43:04,DOUMASHIE Simon Pierre 91095712,2024-11-01 23:43:04,POINT (302260.87084835727 682405.0150520256)
Reposoir  1207,1.21296,6.170649,True,Campus Sud,Table banc,Béton,2.0,True,,,"Sciences Juridiques, Lettres et Arts 1",,,limite UL,2024-11-01 23:43:04,DOUMASHIE Simon Pierre 91095712,2024-11-01 23:43:05,POINT (302260.1114335609 682400.0374152737)
Reposoir  1208,1.212954,6.170596,True,Campus Sud,Table banc,Béton,2.0,True,,,"Sciences Juridiques, Lettres et Arts 1",,,limite UL,2024-11-01 23:43:05,DOUMASHIE Simon Pierre 91095712,2024-11-01 23:43:05,POINT (302259.4664655784 682394.2000558734)
Reposoir  1209,1.212933,6.17059,True,Campus Sud,Table banc,Béton,2.0,True,,,"Sciences Juridiques, Lettres et Arts 1",,,limite UL,2024-11-01 23:43:05,DOUMASHIE Simon Pierre 91095712,2024-11-01 23:43:05,POINT (302257.13436864933 682393.5741561144)
Reposoir  1210,1.212954,6.170627,True,Campus Sud,Table banc,Béton,2.0,True,,,"Sciences Juridiques, Lettres et Arts 1",,,limite UL,2024-11-01 23:43:05,DOUMASHIE Simon Pierre 91095712,2024-11-01 23:43:05,POINT (302259.5056020756 682397.6184783762)
Reposoir  1211,1.212945,6.170665,True,Campus Sud,Table banc,Béton,2.0,True,,,"Sciences Juridiques, Lettres et Arts 1",,,limite UL,2024-11-01 23:43:05,DOUMASHIE Simon Pierre 91095712,2024-11-01 23:43:05,POINT (302258.49807335576 682401.83117977)
Reposoir  1212,1.212865,6.17068,True,Campus Sud,Table banc,Béton,2.0,True,,,"Sciences Juridiques, Lettres et Arts 1",,,limite UL,2024-11-01 23:43:05,DOUMASHIE Simon Pierre 91095712,2024-11-01 23:43:05,POINT (302249.6011028574 682403.5376693382)
Reposoir  1213,1.212828,6.170677,True,Campus Sud,Table banc,Béton,2.0,True,,,"Sciences Juridiques, Lettres et Arts 1",,,limite UL,2024-11-01 23:43:05,DOUMASHIE Simon Pierre 91095712,2024-11-01 23:43:05,POINT (302245.49242972245 682403.2351420361)
Reposoir  1214,1.2128,6.170681,True,Campus Sud,Table banc,Béton,2.0,True,,,"Sciences Juridiques, Lettres et Arts 1",,,limite UL,2024-11-01 23:43:05,DOUMASHIE Simon Pierre 91095712,2024-11-01 23:43:05,POINT (302242.41777118295 682403.6469215973)
Reposoir  1215,1.21278,6.170692,True,Campus Sud,Table banc,Béton,2.0,True,,,"Sciences Juridiques, Lettres et Arts 1",,,limite UL,2024-11-01 23:43:05,DOUMASHIE Simon Pierre 91095712,2024-11-01 23:43:05,POINT (302240.2469353232 682404.8984191981)
Reposoir  1216,1.212792,6.170639,True,Campus Sud,Table banc,Béton,2.0,True,,,"Sciences Juridiques, Lettres et Arts 1",,,limite UL,2024-11-01 23:43:05,DOUMASHIE Simon Pierre 91095712,2024-11-01 23:43:05,POINT (302241.48915352626 682399.0447760493)
Reposoir  1217,1.212793,6.170597,True,Campus Sud,Table banc,Béton,2.0,True,,,"Sciences Juridiques, Lettres et Arts 1",,,limite UL,2024-11-01 23:43:05,DOUMASHIE Simon Pierre 91095712,2024-11-01 23:43:05,POINT (302241.6695800378 682394.425639115)
Reposoir  1218,1.21283,6.17061,True,Campus Sud,Table banc,Béton,2.0,True,,,"Sciences Juridiques, Lettres et Arts 1",,,limite UL,2024-11-01 23:43:05,DOUMASHIE Simon Pierre 91095712,2024-11-01 23:43:05,POINT (302245.74417733034 682395.7889060747)
Reposoir  1219,1.212857,6.170607,True,Campus Sud,Table banc,Béton,2.0,True,,,"Sciences Juridiques, Lettres et Arts 1",,,limite UL,2024-11-01 23:43:05,DOUMASHIE Simon Pierre 91095712,2024-11-01 23:43:05,POINT (302248.7285881086 682395.5311593529)
Reposoir  1220,1.212863,6.170639,True,Campus Sud,Table banc,Béton,2.0,True,,,"Sciences Juridiques, Lettres et Arts 1",,,limite UL,2024-11-01 23:43:05,DOUMASHIE Simon Pierre 91095712,2024-11-01 23:43:05,POINT (302249.4330646023 682398.9794236991)
Reposoir  1221,1.212843,6.170636,True,Campus Sud,Table banc,Béton,4.0,True,,,"Sciences Juridiques, Lettres et Arts 1",,,limite UL,2024-11-01 23:43:05,DOUMASHIE Simon Pierre 91095712,2024-11-01 23:43:05,POINT (302247.1684483896 682398.67181746)
Reposoir  1222,1.212914,6.170642,True,Campus Sud,Table banc,Béton,4.0,True,,,"Sciences Juridiques, Lettres et Arts 1",,,limite UL,2024-11-01 23:43:05,DOUMASHIE Simon Pierre 91095712,2024-11-01 23:43:05,POINT (302255.0893158243 682399.326529762)
Reposoir  1223,1.212942,6.170645,True,Campus Sud,Banc,Béton,2.0,True,,,"Sciences Juridiques, Lettres et Arts 1",,,limite UL,2024-11-01 23:43:05,DOUMASHIE Simon Pierre 91095712,2024-11-01 23:43:05,POINT (302258.12097014615 682399.623822053)
Reposoir  1224,1.212947,6.17063,True,Campus Sud,Banc,Béton,2.0,True,,,"Sciences Juridiques, Lettres et Arts 1",,,limite UL,2024-11-01 23:43:05,DOUMASHIE Simon Pierre 91095712,2024-11-01 23:43:05,POINT (302258.6933175839 682397.9994443306)
Reposoir  1225,1.212927,6.170613,True,Campus Sud,Banc,Béton,2.0,True,,,"Sciences Juridiques, Lettres et Arts 1",,,limite UL,2024-11-01 23:43:05,DOUMASHIE Simon Pierre 91095712,2024-11-01 23:43:05,POINT (302256.43013145425 682396.1379448493)
Reposoir  1226,1.212883,6.170593,True,Campus Sud,Banc,Béton,2.0,True,,,"Sciences Juridiques, Lettres et Arts 1",,,limite UL,2024-11-01 23:43:05,DOUMASHIE Simon Pierre 91095712,2024-11-01 23:43:05,POINT (302251.57002158265 682393.8969594105)
Reposoir  1227,1.212851,6.170583,True,Campus Sud,Banc,Béton,2.0,True,,,"Sciences Juridiques, Lettres et Arts 1",,,limite UL,2024-11-01 23:43:05,DOUMASHIE Simon Pierre 91095712,2024-11-01 23:43:05,POINT (302247.99798123137 682392.8726453687)
Reposoir  1228,1.213113,6.170434,True,Campus Sud,Banc,Béton,2.0,True,,,"Sciences Juridiques, Lettres et Arts 1",,,limite UL,2024-11-01 23:43:05,DOUMASHIE Simon Pierre 91095712,2024-11-01 23:43:05,POINT (302276.99677728204 682376.2057510596)
Reposoir  1229,1.213057,6.170428,True,Campus Sud,Banc,Béton,2.0,True,,,"Sciences Juridiques, Lettres et Arts 1",,,limite UL,2024-11-01 23:43:05,DOUMASHIE Simon Pierre 91095712,2024-11-01 23:43:05,POINT (302270.73412560904 682375.5808653577)
Reposoir  1230,1.21306,6.170398,True,Campus Sud,Banc,Béton,2.0,True,,,"Sciences Juridiques, Lettres et Arts 1",,,limite UL,2024-11-01 23:43:05,DOUMASHIE Simon Pierre 91095712,2024-11-01 23:43:05,POINT (302271.1236475366 682372.2494832142)
Reposoir  1231,1.213061,6.170401,True,Campus Sud,Banc,Béton,2.0,True,,,"Sciences Juridiques, Lettres et Arts 1",,,limite UL,2024-11-01 23:43:05,DOUMASHIE Simon Pierre 91095712,2024-11-01 23:43:05,POINT (302271.24019782164 682372.6771028001)
Reposoir  1232,1.213111,6.170398,True,Campus Sud,Banc,Béton,2.0,True,,,"Sciences Juridiques, Lettres et Arts 1",,,limite UL,2024-11-01 23:43:05,DOUMASHIE Simon Pierre 91095712,2024-11-01 23:43:05,POINT (302276.7256913326 682372.2749365495)
Reposoir  1233,1.21311,6.170424,True,Campus Sud,Table banc,Béton,4.0,True,,,"Sciences Juridiques, Lettres et Arts 1",,,limite UL,2024-11-01 23:43:05,DOUMASHIE Simon Pierre 91095712,2024-11-01 23:43:05,POINT (302276.68345887755 682375.1948391086)
Reposoir  1234,1.213063,6.170266,True,Campus Sud,Banc,Béton,2.0,True,,,"Sciences Juridiques, Lettres et Arts 1",,,limite UL,2024-11-01 23:43:06,DOUMASHIE Simon Pierre 91095712,2024-11-01 23:43:06,POINT (302271.39463975164 682357.6674649526)
Reposoir  1235,1.213046,6.170203,True,Campus Sud,Banc,Béton,2.0,True,,,"Sciences Juridiques, Lettres et Arts 1",,,limite UL,2024-11-01 23:43:06,DOUMASHIE Simon Pierre 91095712,2024-11-01 23:43:06,POINT (302269.5061049347 682350.6807489465)
Reposoir  1236,1.213044,6.170187,True,Campus Sud,Banc,Béton,2.0,True,,,"Sciences Juridiques, Lettres et Arts 1",,,limite UL,2024-11-01 23:43:06,DOUMASHIE Simon Pierre 91095712,2024-11-01 23:43:06,POINT (302269.2281949986 682349.0061361811)
Reposoir  1237,1.213049,6.170158,True,Campus Sud,Banc,Béton,2.0,True,,,"Sciences Juridiques, Lettres et Arts 1",,,limite UL,2024-11-01 23:43:06,DOUMASHIE Simon Pierre 91095712,2024-11-01 23:43:06,POINT (302269.8181621021 682345.7039431327)
Reposoir  1238,1.213045,6.170106,True,Campus Sud,Banc,Béton,2.0,True,,,"Sciences Juridiques, Lettres et Arts 1",,,limite UL,2024-11-01 23:43:06,DOUMASHIE Simon Pierre 91095712,2024-11-01 23:43:06,POINT (302269.36718122824 682339.9499870865)
Reposoir  1239,1.213047,6.170079,True,Campus Sud,Banc,Béton,2.0,True,,,"Sciences Juridiques, Lettres et Arts 1",,,limite UL,2024-11-01 23:43:06,DOUMASHIE Simon Pierre 91095712,2024-11-01 23:43:06,POINT (302269.57088052935 682336.9886221329)
Reposoir  1240,1.213017,6.170068,True,Campus Sud,Banc,Béton,2.0,True,,,"Sciences Juridiques, Lettres et Arts 1",,,limite UL,2024-11-01 23:43:06,DOUMASHIE Simon Pierre 91095712,2024-11-01 23:43:06,POINT (302266.2328389359 682335.767764738)
Reposoir 2072,1.212075,6.17484,True,Campus Sud,Banc,Béton,2.0,,,,Espace administratif et pédagogique 2,,,limite UL,2024-11-01 23:43:42,AWUDI Koffi Fabrice,2024-11-01 23:43:42,POINT (302163.78186853626 682863.8750914602)
Reposoir  1241,1.212989,6.170055,True,Campus Sud,Banc,Béton,2.0,True,,,"Sciences Juridiques, Lettres et Arts 1",,,limite UL,2024-11-01 23:43:06,DOUMASHIE Simon Pierre 91095712,2024-11-01 23:43:06,POINT (302263.0903470507 682334.4367607096)
Reposoir  1242,1.213024,6.170164,True,Campus Sud,Banc,Béton,2.0,True,,,"Sciences Juridiques, Lettres et Arts 1",,,limite UL,2024-11-01 23:43:06,DOUMASHIE Simon Pierre 91095712,2024-11-01 23:43:06,POINT (302267.0544420162 682346.4177136258)
Reposoir  1243,1.212996,6.170167,True,Campus Sud,Banc,Béton,2.0,True,,,"Sciences Juridiques, Lettres et Arts 1",,,limite UL,2024-11-01 23:43:06,DOUMASHIE Simon Pierre 91095712,2024-11-01 23:43:06,POINT (302263.9086697951 682346.7489937997)
Reposoir  1244,1.213003,6.170238,True,Campus Sud,Banc,Béton,2.0,True,,,"Sciences Juridiques, Lettres et Arts 1",,,limite UL,2024-11-01 23:43:06,DOUMASHIE Simon Pierre 91095712,2024-11-01 23:43:06,POINT (302264.78411981266 682354.641578715)
Reposoir  1245,1.213037,6.170252,True,Campus Sud,Banc,Béton,2.0,True,,,"Sciences Juridiques, Lettres et Arts 1",,,limite UL,2024-11-01 23:43:06,DOUMASHIE Simon Pierre 91095712,2024-11-01 23:43:06,POINT (302268.5314023622 682356.1010589194)
Reposoir  1246,1.212981,6.170229,True,Campus Sud,Banc,Béton,2.0,True,,,"Sciences Juridiques, Lettres et Arts 1",,,limite UL,2024-11-01 23:43:06,DOUMASHIE Simon Pierre 91095712,2024-11-01 23:43:06,POINT (302262.27933579806 682353.6822544305)
Reposoir  1247,1.21296,6.170232,True,Campus Sud,Banc,Béton,2.0,True,,,"Sciences Juridiques, Lettres et Arts 1",,,limite UL,2024-11-01 23:43:06,DOUMASHIE Simon Pierre 91095712,2024-11-01 23:43:06,POINT (302259.95241453435 682353.9400068935)
Reposoir  1248,1.21295,6.170195,True,Campus Sud,Banc,Béton,2.0,True,,,"Sciences Juridiques, Lettres et Arts 1",,,limite UL,2024-11-01 23:43:06,DOUMASHIE Simon Pierre 91095712,2024-11-01 23:43:06,POINT (302258.8187118315 682349.90480578)
Reposoir  1249,1.212981,6.170194,True,Campus Sud,Banc,Béton,2.0,True,,,"Sciences Juridiques, Lettres et Arts 1",,,limite UL,2024-11-01 23:43:06,DOUMASHIE Simon Pierre 91095712,2024-11-01 23:43:06,POINT (302262.3159087107 682349.7349244141)
Reposoir  1250,1.212994,6.170183,True,Campus Sud,Banc,Béton,2.0,True,,,"Sciences Juridiques, Lettres et Arts 1",,,limite UL,2024-11-01 23:43:06,DOUMASHIE Simon Pierre 91095712,2024-11-01 23:43:06,POINT (302263.71206769126 682348.5258410829)
Reposoir  1251,1.212958,6.170163,True,Campus Sud,Banc,Béton,2.0,True,,,"Sciences Juridiques, Lettres et Arts 1",,,limite UL,2024-11-01 23:43:06,DOUMASHIE Simon Pierre 91095712,2024-11-01 23:43:06,POINT (302259.78100195643 682346.3945474755)
Reposoir  1252,1.212972,6.170126,True,Campus Sud,Banc,Béton,2.0,True,,,"Sciences Juridiques, Lettres et Arts 1",,,limite UL,2024-11-01 23:43:06,DOUMASHIE Simon Pierre 91095712,2024-11-01 23:43:06,POINT (302261.23694369243 682342.2179457686)
Reposoir  1253,1.213006,6.170119,True,Campus Sud,Banc,Béton,2.0,True,,,"Sciences Juridiques, Lettres et Arts 1",,,limite UL,2024-11-01 23:43:06,DOUMASHIE Simon Pierre 91095712,2024-11-01 23:43:06,POINT (302265.0389469159 682341.5106470649)
Reposoir  1254,1.212975,6.170091,True,Campus Sud,Banc,Béton,2.0,True,,,"Sciences Juridiques, Lettres et Arts 1",,,limite UL,2024-11-01 23:43:06,DOUMASHIE Simon Pierre 91095712,2024-11-01 23:43:06,POINT (302261.5385682031 682338.4212448407)
Reposoir  1255,1.212953,6.170081,True,Campus Sud,Banc,Béton,2.0,True,,,"Sciences Juridiques, Lettres et Arts 1",,,limite UL,2024-11-01 23:43:06,DOUMASHIE Simon Pierre 91095712,2024-11-01 23:43:06,POINT (302259.1348891627 682337.2448112905)
Reposoir  1256,1.212906,6.170075,True,Campus Sud,Banc,Béton,2.0,True,,,"Sciences Juridiques, Lettres et Arts 1",,,limite UL,2024-11-01 23:43:06,DOUMASHIE Simon Pierre 91095712,2024-11-01 23:43:06,POINT (302253.90173125383 682336.6474409896)
Reposoir  1257,1.212883,6.170079,True,Campus Sud,Banc,Béton,2.0,True,,,"Sciences Juridiques, Lettres et Arts 1",,,limite UL,2024-11-01 23:43:06,DOUMASHIE Simon Pierre 91095712,2024-11-01 23:43:06,POINT (302251.4281696024 682337.0771107359)
Reposoir  1258,1.21293,6.170134,True,Campus Sud,Banc,Béton,2.0,True,,,"Sciences Juridiques, Lettres et Arts 1",,,limite UL,2024-11-01 23:43:06,DOUMASHIE Simon Pierre 91095712,2024-11-01 23:43:06,POINT (302256.58888513374 682343.1382162899)
Reposoir  1259,1.212921,6.170161,True,Campus Sud,Banc,Béton,2.0,True,,,"Sciences Juridiques, Lettres et Arts 1",,,limite UL,2024-11-01 23:43:06,DOUMASHIE Simon Pierre 91095712,2024-11-01 23:43:06,POINT (302255.6447756848 682346.1286077389)
Reposoir  1260,1.212881,6.170159,True,Campus Sud,Banc,Béton,2.0,True,,,"Sciences Juridiques, Lettres et Arts 1",,,limite UL,2024-11-01 23:43:07,DOUMASHIE Simon Pierre 91095712,2024-11-01 23:43:07,POINT (302251.19561127154 682345.955513268)
Reposoir  1261,1.212904,6.170207,True,Campus Sud,Banc,Béton,2.0,True,,,"Sciences Juridiques, Lettres et Arts 1",,,limite UL,2024-11-01 23:43:07,DOUMASHIE Simon Pierre 91095712,2024-11-01 23:43:07,POINT (302253.72475567315 682351.2081317337)
Reposoir  1262,1.212904,6.170236,True,Campus Sud,Banc,Béton,2.0,True,,,"Sciences Juridiques, Lettres et Arts 1",,,limite UL,2024-11-01 23:43:07,DOUMASHIE Simon Pierre 91095712,2024-11-01 23:43:07,POINT (302253.83059154125 682354.3819111964)
Reposoir  1263,1.212859,6.170235,True,Campus Sud,Banc,Béton,2.0,True,,,"Sciences Juridiques, Lettres et Arts 1",,,limite UL,2024-11-01 23:43:07,DOUMASHIE Simon Pierre 91095712,2024-11-01 23:43:07,POINT (302248.74657064286 682354.3569341983)
Reposoir  1264,1.212789,6.170228,True,Campus Sud,Banc,Béton,2.0,True,,,"Sciences Juridiques, Lettres et Arts 1",,,limite UL,2024-11-01 23:43:07,DOUMASHIE Simon Pierre 91095712,2024-11-01 23:43:07,POINT (302241.00036823575 682353.6374889092)
Reposoir  1265,1.212793,6.17019,True,Campus Sud,Banc,Béton,2.0,True,,,"Sciences Juridiques, Lettres et Arts 1",,,limite UL,2024-11-01 23:43:07,DOUMASHIE Simon Pierre 91095712,2024-11-01 23:43:07,POINT (302241.5262916713 682349.3921172735)
Reposoir  1266,1.212831,6.170141,True,Campus Sud,Banc,Béton,2.0,True,,,"Sciences Juridiques, Lettres et Arts 1",,,limite UL,2024-11-01 23:43:07,DOUMASHIE Simon Pierre 91095712,2024-11-01 23:43:07,POINT (302245.6479961646 682344.0077028562)
Reposoir  1267,1.212794,6.170088,True,Campus Sud,Banc,Béton,2.0,True,,,"Sciences Juridiques, Lettres et Arts 1",,,limite UL,2024-11-01 23:43:07,DOUMASHIE Simon Pierre 91095712,2024-11-01 23:43:07,POINT (302241.55583748553 682338.0690949251)
Reposoir  1268,1.2128,6.170051,True,Campus Sud,Banc,Béton,2.0,True,,,"Sciences Juridiques, Lettres et Arts 1",,,limite UL,2024-11-01 23:43:07,DOUMASHIE Simon Pierre 91095712,2024-11-01 23:43:07,POINT (302242.24302252283 682334.0510124182)
Reposoir  1269,1.212839,6.170059,True,Campus Sud,Banc,Béton,2.0,True,,,"Sciences Juridiques, Lettres et Arts 1",,,limite UL,2024-11-01 23:43:07,DOUMASHIE Simon Pierre 91095712,2024-11-01 23:43:07,POINT (302246.5483539862 682334.9025485765)
Reposoir  1270,1.212854,6.170123,True,Campus Sud,Table banc,Béton,4.0,True,,,"Sciences Juridiques, Lettres et Arts 1",,,limite UL,2024-11-01 23:43:07,DOUMASHIE Simon Pierre 91095712,2024-11-01 23:43:07,POINT (302248.1760287396 682341.9974186823)
Reposoir  1271,1.212875,6.170198,True,Campus Sud,Table banc,Béton,4.0,True,,,"Sciences Juridiques, Lettres et Arts 1",,,limite UL,2024-11-01 23:43:07,DOUMASHIE Simon Pierre 91095712,2024-11-01 23:43:07,POINT (302250.52590077335 682350.2334399412)
Reposoir  1272,1.213039,6.17021,True,Campus Sud,Table banc,Béton,4.0,True,,,"Sciences Juridiques, Lettres et Arts 1",,,limite UL,2024-11-01 23:43:07,DOUMASHIE Simon Pierre 91095712,2024-11-01 23:43:07,POINT (302268.73641699867 682351.5515164593)
Reposoir  1273,1.213022,6.170125,True,Campus Sud,Table banc,Béton,4.0,True,,,"Sciences Juridiques, Lettres et Arts 1",,,limite UL,2024-11-01 23:43:07,DOUMASHIE Simon Pierre 91095712,2024-11-01 23:43:07,POINT (302266.8287765471 682342.1682272737)
Reposoir  1274,1.213063,6.170061,True,Campus Sud,Banc,Béton,2.0,True,,,"Sciences Juridiques, Lettres et Arts 1",,,limite UL,2024-11-01 23:43:07,DOUMASHIE Simon Pierre 91095712,2024-11-01 23:43:07,POINT (302271.2720888009 682334.9844297126)
Reposoir  1275,1.213088,6.170078,True,Campus Sud,Banc,Béton,2.0,True,,,"Sciences Juridiques, Lettres et Arts 1",,,limite UL,2024-11-01 23:43:07,DOUMASHIE Simon Pierre 91095712,2024-11-01 23:43:07,POINT (302274.04023768666 682336.9117012275)
Reposoir  1276,1.213108,6.170115,True,Campus Sud,Banc,Béton,2.0,True,,,"Sciences Juridiques, Lettres et Arts 1",,,limite UL,2024-11-01 23:43:07,DOUMASHIE Simon Pierre 91095712,2024-11-01 23:43:07,POINT (302276.29851021967 682340.9387076654)
Reposoir 2073,1.212133,6.174819,True,Campus Sud,Banc,Béton,2.0,,,,Espace administratif et pédagogique 2,,,limite UL,2024-11-01 23:43:42,AWUDI Koffi Fabrice,2024-11-01 23:43:42,POINT (302170.1210497507 682861.6005158157)
Reposoir  1277,1.213081,6.170143,True,Campus Sud,Banc,Béton,2.0,,,,"Sciences Juridiques, Lettres et Arts 1",,,limite UL,2024-11-01 23:43:07,DOUMASHIE Simon Pierre 91095712,2024-11-01 23:43:07,POINT (302273.2959632217 682344.0410679557)
Reposoir  1278,1.213068,6.17017,True,Campus Sud,Banc,Béton,2.0,True,,,"Sciences Juridiques, Lettres et Arts 1",,,limite UL,2024-11-01 23:43:07,DOUMASHIE Simon Pierre 91095712,2024-11-01 23:43:07,POINT (302271.9347314873 682347.0837322255)
Reposoir  1279,1.213066,6.170184,True,Campus Sud,Banc,Bois,2.0,True,,,"Sciences Juridiques, Lettres et Arts 1",,,limite UL,2024-11-01 23:43:07,DOUMASHIE Simon Pierre 91095712,2024-11-01 23:43:07,POINT (302271.7241346047 682348.6482800863)
Reposoir  1280,1.213065,6.170214,True,Campus Sud,Banc,Béton,2.0,True,,,"Sciences Juridiques, Lettres et Arts 1",,,limite UL,2024-11-01 23:43:07,DOUMASHIE Simon Pierre 91095712,2024-11-01 23:43:07,POINT (302271.5855761721 682351.890342989)
Reposoir  1281,1.213127,6.170155,True,Campus Sud,Banc,Béton,2.0,True,,,"Sciences Juridiques, Lettres et Arts 1",,,limite UL,2024-11-01 23:43:08,DOUMASHIE Simon Pierre 91095712,2024-11-01 23:43:08,POINT (302278.47842247423 682345.3641260675)
Reposoir  1282,1.213148,6.170097,True,Campus Sud,Banc,Béton,2.0,True,,,"Sciences Juridiques, Lettres et Arts 1",,,limite UL,2024-11-01 23:43:08,DOUMASHIE Simon Pierre 91095712,2024-11-01 23:43:08,POINT (302280.76599028055 682338.9816444475)
Reposoir  1283,1.213151,6.170078,True,Campus Sud,Banc,Béton,2.0,True,,,"Sciences Juridiques, Lettres et Arts 1",,,limite UL,2024-11-01 23:43:08,DOUMASHIE Simon Pierre 91095712,2024-11-01 23:43:08,POINT (302281.0488346972 682336.8461739282)
Reposoir  1284,1.21312,6.170145,True,Campus Sud,Table banc,Béton,4.0,True,,,"Sciences Juridiques, Lettres et Arts 1",,,limite UL,2024-11-01 23:43:08,DOUMASHIE Simon Pierre 91095712,2024-11-01 23:43:08,POINT (302277.6580140928 682344.3128875503)
Reposoir  1285,1.2132,6.170154,True,Campus Sud,Table banc,Béton,4.0,True,,,"Sciences Juridiques, Lettres et Arts 1",,,limite UL,2024-11-01 23:43:08,DOUMASHIE Simon Pierre 91095712,2024-11-01 23:43:08,POINT (302286.5551644594 682345.298335438)
Reposoir  1286,1.213262,6.17014,True,Campus Sud,Table banc,Béton,4.0,True,,,"Sciences Juridiques, Lettres et Arts 1",,,limite UL,2024-11-01 23:43:08,DOUMASHIE Simon Pierre 91095712,2024-11-01 23:43:08,POINT (302293.3869695941 682343.675090434)
Reposoir  1287,1.213322,6.170137,True,Campus Sud,Table banc,Béton,4.0,True,,,"Sciences Juridiques, Lettres et Arts 1",,,limite UL,2024-11-01 23:43:08,DOUMASHIE Simon Pierre 91095712,2024-11-01 23:43:08,POINT (302299.98497181374 682343.2979523323)
Reposoir  1288,1.213361,6.170159,True,Campus Sud,Banc,Béton,2.0,True,,,"Sciences Juridiques, Lettres et Arts 1",,,limite UL,2024-11-01 23:43:08,DOUMASHIE Simon Pierre 91095712,2024-11-01 23:43:08,POINT (302304.3775524732 682345.7429023569)
Reposoir  1289,1.21337,6.170108,True,Campus Sud,Banc,Béton,2.0,True,,,"Sciences Juridiques, Lettres et Arts 1",,,limite UL,2024-11-01 23:43:08,DOUMASHIE Simon Pierre 91095712,2024-11-01 23:43:08,POINT (302305.27167368284 682340.0574313947)
Reposoir  1290,1.213341,6.1701,True,Campus Sud,Banc,Béton,2.0,True,,,"Sciences Juridiques, Lettres et Arts 1",,,limite UL,2024-11-01 23:43:08,DOUMASHIE Simon Pierre 91095712,2024-11-01 23:43:08,POINT (302302.1354241624 682339.2672239641)
